game_id;team;opp;name;id;pos;min;sh;g;kp;a;xg;xa
16441;Manchester City;Liverpool;Kevin De Bruyne;447;MC;90;5;1;1;0;0.37;0.04
16441;Manchester City;Liverpool;Bernardo Silva;3635;MC;90;0;0;1;0;0.0;0.36
16441;Manchester City;Liverpool;Rodri;2496;MC;90;1;0;0;0;0.02;0.0
16441;Manchester City;Liverpool;Gabriel Jesus;5543;FWR;90;2;0;3;1;0.15;0.19
16441;Manchester City;Liverpool;Jack Grealish;675;FW;67;1;0;0;0;0.03;0.0
16441;Manchester City;Liverpool;Phil Foden;6055;FWL;90;2;1;1;0;0.43;0.08
16441;Manchester City;Liverpool;Raheem Sterling;618;Sub;23;0;0;1;0;0.0;0.11
16426;Chelsea;Manchester City;Edouard Mendy;6880;GK;90;0;0;0;0;0.0;0.0
16426;Chelsea;Manchester City;Andreas Christensen;200;DC;90;0;0;0;0;0.0;0.0
16426;Chelsea;Manchester City;Antonio Rudiger;1822;DC;90;0;0;2;0;0.0;0.04
16426;Chelsea;Manchester City;Cesar Azpilicueta;681;DC;90;0;0;1;0;0.0;0.05
16426;Chelsea;Manchester City;Reece James;8067;DMR;28;0;0;0;0;0.0;0.0
16426;Chelsea;Manchester City;Marcos Alonso;1621;DML;90;2;0;0;0;0.05;0.0
16426;Chelsea;Manchester City;Mateo Kovacic;2254;MC;90;1;0;0;0;0.06;0.0
16426;Chelsea;Manchester City;N'Golo Kante;751;MC;62;0;0;0;0;0.0;0.0
16426;Chelsea;Manchester City;Jorginho;1389;MC;78;0;0;0;0;0.0;0.0
16426;Chelsea;Manchester City;Romelu Lukaku;594;FW;90;0;0;1;0;0.0;0.06
16426;Chelsea;Manchester City;Timo Werner;65;FW;90;2;0;0;0;0.08;0.0
16426;Chelsea;Manchester City;Thiago Silva;3288;Sub;62;0;0;0;0;0.0;0.0
16426;Chelsea;Manchester City;Kai Havertz;5220;Sub;28;0;0;0;0;0.0;0.0
16426;Chelsea;Manchester City;Ruben Loftus-Cheek;688;Sub;12;0;0;0;0;0.0;0.0
16426;Manchester City;Chelsea;Ederson;6054;GK;90;0;0;0;0;0.0;0.0
16426;Manchester City;Chelsea;Kyle Walker;638;DR;90;0;0;1;0;0.0;0.07
16426;Manchester City;Chelsea;Ruben Dias;8961;DC;90;1;0;0;0;0.06;0.0
16426;Manchester City;Chelsea;Aymeric Laporte;2498;DC;90;2;0;0;0;0.43;0.0
16426;Manchester City;Chelsea;Joao Cancelo;2379;DL;90;1;0;2;1;0.03;0.11
16426;Manchester City;Chelsea;Kevin De Bruyne;447;MC;83;4;0;3;0;0.2;0.42
16426;Manchester City;Chelsea;Bernardo Silva;3635;MC;90;0;0;1;0;0.0;0.03
16426;Manchester City;Chelsea;Rodri;2496;MC;90;1;0;0;0;0.02;0.0
16426;Manchester City;Chelsea;Gabriel Jesus;5543;FWR;90;3;1;0;0;0.52;0.0
16426;Manchester City;Chelsea;Phil Foden;6055;FW;89;0;0;4;0;0.0;0.56
16426;Manchester City;Chelsea;Jack Grealish;675;FWL;89;3;0;2;0;0.44;0.03
16426;Manchester City;Chelsea;Riyad Mahrez;750;Sub;7;0;0;0;0;0.0;0.0
16426;Manchester City;Chelsea;Fernandinho;614;Sub;1;0;0;0;0;0.0;0.0
16426;Manchester City;Chelsea;Raheem Sterling;618;Sub;1;0;0;0;0;0.0;0.0
16431;Manchester United;Aston Villa;David de Gea;546;GK;90;0;0;0;0;0.0;0.0
16431;Manchester United;Aston Villa;Aaron Wan-Bissaka;5584;DR;90;0;0;2;0;0.0;0.11
16431;Manchester United;Aston Villa;Raphael Varane;2245;DC;90;1;0;1;0;0.01;0.06
16431;Manchester United;Aston Villa;Harry Maguire;1687;DC;71;1;0;0;0;0.02;0.0
16431;Manchester United;Aston Villa;Luke Shaw;1006;DL;33;0;0;2;0;0.0;0.08
16431;Manchester United;Aston Villa;Fred;6817;DMC;90;0;0;0;0;0.0;0.0
16431;Manchester United;Aston Villa;Scott McTominay;5560;DMC;86;0;0;1;0;0.0;0.04
16431;Manchester United;Aston Villa;Mason Greenwood;7490;AMR;90;8;0;3;0;0.46;0.1
16431;Manchester United;Aston Villa;Bruno Fernandes;1228;AMC;90;6;0;10;0;0.94;0.41
16431;Manchester United;Aston Villa;Paul Pogba;1740;AML;90;7;0;1;0;0.35;0.1
16431;Manchester United;Aston Villa;Cristiano Ronaldo;2371;FW;90;4;0;1;0;0.12;0.02
16431;Manchester United;Aston Villa;Diogo Dalot;7281;Sub;57;0;0;0;0;0.0;0.0
16431;Manchester United;Aston Villa;Victor Lindelof;6080;Sub;19;0;0;0;0;0.0;0.0
16431;Manchester United;Aston Villa;Edinson Cavani;3294;Sub;4;1;0;0;0;0.02;0.0
16431;Aston Villa;Manchester United;Emiliano Martinez;4401;GK;90;0;0;0;0;0.0;0.0
16431;Aston Villa;Manchester United;Ezri Konsa Ngoyo;7726;DC;90;1;0;0;0;0.51;0.0
16431;Aston Villa;Manchester United;Tyrone Mings;1024;DC;90;0;0;0;0;0.0;0.0
16431;Aston Villa;Manchester United;Kortney Hause;6859;DC;90;1;1;0;0;0.06;0.0
16431;Aston Villa;Manchester United;Matthew Cash;8864;DMR;90;0;0;1;0;0.0;0.51
16431;Aston Villa;Manchester United;Matt Targett;884;DML;90;1;0;0;0;0.51;0.0
16431;Aston Villa;Manchester United;Douglas Luiz;6122;MC;90;1;0;3;1;0.04;0.64
16431;Aston Villa;Manchester United;Jacob Ramsey;8941;MC;90;1;0;0;0;0.04;0.0
16431;Aston Villa;Manchester United;John McGinn;7723;MC;90;0;0;0;0;0.0;0.0
16431;Aston Villa;Manchester United;Danny Ings;986;FW;82;0;0;0;0;0.0;0.0
16431;Aston Villa;Manchester United;Ollie Watkins;8865;FW;90;2;0;0;0;0.41;0.0
16431;Aston Villa;Manchester United;Emiliano Buendia;2203;Sub;8;0;0;1;0;0.0;0.04
16431;Aston Villa;Manchester United;Cameron Archer;9912;Sub;1;0;0;0;0;0.0;0.0
16427;Watford;Newcastle United;Ben Foster;803;GK;90;0;0;0;0;0.0;0.0
16427;Watford;Newcastle United;Kiko Femenia;5043;DR;71;0;0;0;0;0.0;0.0
16427;Watford;Newcastle United;William Troost-Ekong;6996;DC;90;1;0;0;0;0.01;0.0
16427;Watford;Newcastle United;Craig Cathcart;581;DC;90;0;0;0;0;0.0;0.0
16427;Watford;Newcastle United;Danny Rose;641;DL;90;1;0;2;0;0.01;0.11
16427;Watford;Newcastle United;Moussa Sissoko;772;DMC;90;1;0;1;0;0.01;0.01
16427;Watford;Newcastle United;Juraj Kucka;1123;DMC;68;2;0;1;0;0.05;0.01
16427;Watford;Newcastle United;Ismaila Sarr;5675;AMR;90;3;1;0;0;0.38;0.0
16427;Watford;Newcastle United;Tom Cleverley;596;AMC;50;0;0;0;0;0.0;0.0
16427;Watford;Newcastle United;Emmanuel Dennis;9301;AML;79;4;0;1;0;0.28;0.04
16427;Watford;Newcastle United;Joshua King;465;FW;90;2;0;2;1;0.14;0.38
16427;Watford;Newcastle United;Joao Pedro;8272;Sub;22;0;0;1;0;0.0;0.01
16427;Watford;Newcastle United;Oghenekaro Etebo;6538;Sub;11;0;0;0;0;0.0;0.0
16427;Watford;Newcastle United;Ozan Tufan;9957;Sub;40;1;0;4;0;0.01;0.26
16427;Watford;Newcastle United;Jeremy Ngakia;8235;Sub;19;0;0;0;0;0.0;0.0
16427;Newcastle United;Watford;Karl Darlow;780;GK;90;0;0;0;0;0.0;0.0
16427;Newcastle United;Watford;Javier Manquillo;1719;DR;90;0;0;0;0;0.0;0.0
16427;Newcastle United;Watford;Federico Fernandez;708;DC;90;2;0;0;0;0.1;0.0
16427;Newcastle United;Watford;Ciaran Clark;875;DC;90;2;0;0;0;0.7;0.0
16427;Newcastle United;Watford;Matt Ritchie;461;DL;90;2;0;3;0;0.09;0.75
16427;Newcastle United;Watford;Isaac Hayden;6062;DMC;90;0;0;1;0;0.0;0.05
16427;Newcastle United;Watford;Miguel Almiron;7420;MR;83;2;0;1;0;0.06;0.03
16427;Newcastle United;Watford;Joe Willock;6630;MC;87;4;0;1;0;0.5;0.11
16427;Newcastle United;Watford;Sean Longstaff;7078;MC;90;4;1;1;0;0.42;0.03
16427;Newcastle United;Watford;Joelinton;87;ML;90;1;0;2;0;0.07;0.13
16427;Newcastle United;Watford;Allan Saint-Maximin;101;FW;90;2;0;5;1;0.14;1.18
16427;Newcastle United;Watford;Dwight Gayle;743;Sub;3;0;0;0;0;0.0;0.0
16427;Newcastle United;Watford;Jacob Murphy;6063;Sub;7;1;0;0;0;0.45;0.0
16428;Everton;Norwich;Jordan Pickford;741;GK;90;0;0;0;0;0.0;0.0
16428;Everton;Norwich;Ben Godfrey;7689;DR;90;2;0;1;0;0.77;0.03
16428;Everton;Norwich;Yerry Mina;6521;DC;90;0;0;0;0;0.0;0.0
16428;Everton;Norwich;Michael Keane;1653;DC;90;1;0;1;0;0.02;0.76
16428;Everton;Norwich;Lucas Digne;1823;DL;90;0;0;1;0;0.0;0.02
16428;Everton;Norwich;Andros Townsend;775;MR;78;3;1;1;0;0.87;0.02
16428;Everton;Norwich;Allan;1379;MC;90;0;0;0;0;0.0;0.0
16428;Everton;Norwich;Abdoulaye Doucoure;1726;MC;90;2;1;0;0;0.51;0.0
16428;Everton;Norwich;Alex Iwobi;500;ML;90;1;0;2;0;0.02;0.17
16428;Everton;Norwich;Demarai Gray;762;AMC;85;1;0;1;1;0.07;0.4
16428;Everton;Norwich;Salomon Rondon;813;FW;90;0;0;2;0;0.0;0.1
16428;Everton;Norwich;Anthony Gordon;8150;Sub;12;0;0;0;0;0.0;0.0
16428;Everton;Norwich;Tom Davies;1042;Sub;5;1;0;0;0;0.03;0.0
16428;Everton;Norwich;Lewis Dobbin;10027;Sub;1;0;0;0;0;0.0;0.0
16428;Norwich;Everton;Tim Krul;982;GK;90;0;0;0;0;0.0;0.0
16428;Norwich;Everton;Max Aarons;7688;DR;90;1;0;0;0;0.01;0.0
16428;Norwich;Everton;Ozan Kabak;7376;DC;71;0;0;1;0;0.0;0.01
16428;Norwich;Everton;Ben Gibson;1707;DC;90;1;0;0;0;0.57;0.0
16428;Norwich;Everton;Grant Hanley;7690;DC;90;0;0;0;0;0.0;0.0
16428;Norwich;Everton;Brandon Williams;8075;DL;88;0;0;0;0;0.0;0.0
16428;Norwich;Everton;Pierre Lees-Melou;5619;MC;90;1;0;2;0;0.05;0.03
16428;Norwich;Everton;Mathias Normann;7470;MC;71;3;0;1;0;0.06;0.04
16428;Norwich;Everton;Kenny McLean;7693;MC;90;3;0;1;0;0.07;0.57
16428;Norwich;Everton;Teemu Pukki;7696;FW;90;1;0;1;0;0.05;0.01
16428;Norwich;Everton;Joshua Sargent;7295;FW;90;0;0;0;0;0.0;0.0
16428;Norwich;Everton;Christos Tzolis;9746;Sub;19;0;0;1;0;0.0;0.05
16428;Norwich;Everton;Dimitris Giannoulis;9745;Sub;2;0;0;0;0;0.0;0.0
16428;Norwich;Everton;Milot Rashica;6523;Sub;19;0;0;1;0;0.0;0.01
16429;Leeds;West Ham;Illan Meslier;8715;GK;90;0;0;0;0;0.0;0.0
16429;Leeds;West Ham;Jamie Shackleton;8721;DR;90;0;0;1;0;0.0;0.01
16429;Leeds;West Ham;Liam Cooper;8816;DC;90;0;0;0;0;0.0;0.0
16429;Leeds;West Ham;Charlie Cresswell;9220;DC;90;0;0;0;0;0.0;0.0
16429;Leeds;West Ham;Junior Firpo;6485;DL;90;0;0;1;0;0.0;0.02
16429;Leeds;West Ham;Kalvin Phillips;8719;DMC;90;2;0;0;0;0.03;0.0
16429;Leeds;West Ham;Raphinha;8026;MR;73;3;1;3;0;0.12;0.53
16429;Leeds;West Ham;Mateusz Klich;4381;MC;90;2;0;3;1;0.51;0.14
16429;Leeds;West Ham;Stuart Dallas;8718;MC;90;3;0;1;0;0.17;0.1
16429;Leeds;West Ham;Daniel James;5595;ML;50;1;0;0;0;0.1;0.0
16429;Leeds;West Ham;Rodrigo;2381;FW;90;3;0;1;0;0.18;0.1
16429;Leeds;West Ham;Crysencio Summerville;9492;Sub;1;0;0;0;0;0.0;0.0
16429;Leeds;West Ham;Jack Harrison;8720;Sub;40;1;0;0;0;0.1;0.0
16429;Leeds;West Ham;Tyler Roberts;1014;Sub;17;0;0;1;0;0.0;0.06
16429;West Ham;Leeds;Lukasz Fabianski;706;GK;90;0;0;0;0;0.0;0.0
16429;West Ham;Leeds;Vladimir Coufal;8965;DR;90;0;0;3;0;0.0;0.15
16429;West Ham;Leeds;Kurt Zouma;935;DC;90;0;0;0;0;0.0;0.0
16429;West Ham;Leeds;Angelo Ogbonna;528;DC;90;0;0;0;0;0.0;0.0
16429;West Ham;Leeds;Aaron Cresswell;534;DL;90;2;0;2;0;0.07;0.08
16429;West Ham;Leeds;Tomas Soucek;8288;DMC;90;1;0;0;0;0.01;0.0
16429;West Ham;Leeds;Declan Rice;5553;DMC;90;1;0;1;1;0.1;0.3
16429;West Ham;Leeds;Jarrod Bowen;1776;AMR;90;3;0;0;0;0.11;0.0
16429;West Ham;Leeds;Pablo Fornals;2335;AMC;82;1;0;2;0;0.31;0.03
16429;West Ham;Leeds;Said Benrahma;3585;AML;90;5;0;3;0;0.21;0.73
16429;West Ham;Leeds;Michail Antonio;531;FW;90;7;1;4;0;1.17;0.39
16429;West Ham;Leeds;Nikola Vlasic;6276;Sub;8;0;0;0;0;0.0;0.0
16429;West Ham;Leeds;Andriy Yarmolenko;6274;Sub;1;0;0;0;0;0.0;0.0
16429;West Ham;Leeds;Craig Dawson;804;Sub;1;0;0;0;0;0.0;0.0
16430;Leicester;Burnley;Kasper Schmeichel;745;GK;90;0;0;0;0;0.0;0.0
16430;Leicester;Burnley;Ricardo Pereira;3303;DR;50;0;0;1;0;0.0;0.16
16430;Leicester;Burnley;Jannik Vestergaard;111;DC;90;0;0;0;0;0.0;0.0
16430;Leicester;Burnley;Caglar Soyuncu;5264;DC;90;0;0;0;0;0.0;0.0
16430;Leicester;Burnley;Ryan Bertrand;835;DL;90;0;0;0;0;0.0;0.0
16430;Leicester;Burnley;Youri Tielemans;5956;MC;90;5;0;5;1;0.16;0.58
16430;Leicester;Burnley;Boubakary Soumare;6310;MC;66;1;0;2;0;0.11;0.09
16430;Leicester;Burnley;Wilfred Ndidi;5545;MC;90;1;0;0;0;0.03;0.0
16430;Leicester;Burnley;Ademola Lookman;5556;FWR;82;1;0;4;0;0.05;0.36
16430;Leicester;Burnley;Jamie Vardy;755;FW;90;6;2;1;0;1.33;0.09
16430;Leicester;Burnley;Harvey Barnes;6681;FWL;90;6;0;1;0;0.36;0.05
16430;Leicester;Burnley;Timothy Castagne;6157;Sub;40;0;0;1;0;0.0;0.09
16430;Leicester;Burnley;Kelechi Iheanacho;620;Sub;24;2;0;1;1;0.13;0.51
16430;Leicester;Burnley;James Maddison;6818;Sub;8;0;0;1;0;0.0;0.02
16430;Burnley;Leicester;Nick Pope;5552;GK;90;0;0;0;0;0.0;0.0
16430;Burnley;Leicester;Matthew Lowton;1652;DR;90;0;0;1;0;0.0;0.04
16430;Burnley;Leicester;Ben Mee;1654;DC;90;0;0;0;0;0.0;0.0
16430;Burnley;Leicester;James Tarkowski;1665;DC;90;0;0;0;0;0.0;0.0
16430;Burnley;Leicester;Charlie Taylor;6044;DL;90;0;0;0;0;0.0;0.0
16430;Burnley;Leicester;Dwight McNeil;6756;MR;90;0;0;0;0;0.0;0.0
16430;Burnley;Leicester;Ashley Westwood;669;MC;90;1;0;1;0;0.04;0.08
16430;Burnley;Leicester;Josh Brownhill;8323;MC;90;1;0;1;0;0.04;0.02
16430;Burnley;Leicester;Maxwel Cornet;3278;ML;46;2;1;0;0;0.15;0.0
16430;Burnley;Leicester;Matej Vydra;1017;FW;79;2;0;2;1;0.07;0.1
16430;Burnley;Leicester;Chris Wood;4456;FW;90;1;0;0;0;0.09;0.0
16430;Burnley;Leicester;Johann Berg Gudmundsson;1663;Sub;44;0;0;0;0;0.0;0.0
16430;Burnley;Leicester;Ashley Barnes;4422;Sub;11;1;0;0;0;0.04;0.0
16430;Burnley;Leicester;Aaron Lennon;593;Sub;1;1;0;0;0;0.01;0.0
16432;Brentford;Liverpool;David Raya;9676;GK;90;0;0;0;0;0.0;0.0
16432;Brentford;Liverpool;Ethan Pinnock;9678;DC;42;1;1;0;0;0.72;0.0
16432;Brentford;Liverpool;Kristoffer Ajer;9677;DC;90;0;0;0;0;0.0;0.0
16432;Brentford;Liverpool;Pontus Jansson;1801;DC;90;1;0;0;0;0.4;0.0
16432;Brentford;Liverpool;Sergi Canos;1078;DMR;90;0;0;0;0;0.0;0.0
16432;Brentford;Liverpool;Rico Henry;9679;DML;90;1;0;0;0;0.01;0.0
16432;Brentford;Liverpool;Christian Norgaard;7083;MC;81;0;0;1;0;0.0;0.4
16432;Brentford;Liverpool;Vitaly Janelt;9680;MC;90;1;1;2;0;0.5;0.07
16432;Brentford;Liverpool;Frank Onyeka;9681;MC;71;2;0;0;0;0.12;0.0
16432;Brentford;Liverpool;Bryan Mbeumo;6552;FW;90;1;0;1;0;0.52;0.09
16432;Brentford;Liverpool;Ivan Toney;998;FW;90;3;0;2;1;0.18;1.24
16432;Brentford;Liverpool;Zanka;6030;Sub;48;0;0;0;0;0.0;0.0
16432;Brentford;Liverpool;Yoane Wissa;5786;Sub;9;2;1;0;0;0.54;0.0
16432;Brentford;Liverpool;Shandon Baptiste;9914;Sub;19;0;0;0;0;0.0;0.0
16432;Liverpool;Brentford;Alisson;1257;GK;90;0;0;0;0;0.0;0.0
16432;Liverpool;Brentford;Trent Alexander-Arnold;1791;DR;90;3;0;1;0;0.12;0.05
16432;Liverpool;Brentford;Joel Matip;332;DC;90;1;0;0;0;0.05;0.0
16432;Liverpool;Brentford;Virgil van Dijk;833;DC;90;1;0;0;0;0.03;0.0
16432;Liverpool;Brentford;Andrew Robertson;1688;DL;90;1;0;1;1;0.04;0.02
16432;Liverpool;Brentford;Fabinho;3420;MC;90;0;0;2;1;0.0;0.35
16432;Liverpool;Brentford;Jordan Henderson;605;MC;90;0;0;3;1;0.0;0.39
16432;Liverpool;Brentford;Curtis Jones;6665;MC;71;4;1;0;0;0.09;0.0
16432;Liverpool;Brentford;Mohamed Salah;1250;FWR;90;3;1;1;0;1.07;0.03
16432;Liverpool;Brentford;Diogo Jota;6854;FW;90;2;1;2;0;0.83;0.41
16432;Liverpool;Brentford;Sadio Mane;838;FWL;90;1;0;2;0;0.05;0.38
16432;Liverpool;Brentford;Roberto Firmino;482;Sub;19;0;0;0;0;0.0;0.0
16433;Southampton;Wolverhampton Wanderers;Alex McCarthy;635;GK;90;0;0;0;0;0.0;0.0
16433;Southampton;Wolverhampton Wanderers;Valentino Livramento;9512;DR;90;1;0;2;0;0.05;0.04
16433;Southampton;Wolverhampton Wanderers;Mohammed Salisu;6923;DC;90;0;0;1;0;0.0;0.11
16433;Southampton;Wolverhampton Wanderers;Jan Bednarek;6042;DC;90;0;0;1;0;0.0;0.03
16433;Southampton;Wolverhampton Wanderers;Kyle Walker-Peters;885;DL;75;2;0;0;0;0.08;0.0
16433;Southampton;Wolverhampton Wanderers;Mohamed Elyounoussi;6894;MR;90;4;0;0;0;0.15;0.0
16433;Southampton;Wolverhampton Wanderers;Oriol Romeu;842;MC;90;1;0;2;0;0.01;0.16
16433;Southampton;Wolverhampton Wanderers;James Ward-Prowse;843;MC;90;1;0;2;0;0.03;0.04
16433;Southampton;Wolverhampton Wanderers;Nathan Redmond;790;ML;65;2;0;2;0;0.12;0.1
16433;Southampton;Wolverhampton Wanderers;Adam Armstrong;4419;FW;90;3;0;3;0;0.18;0.23
16433;Southampton;Wolverhampton Wanderers;Che Adams;7700;FW;65;2;0;2;0;0.15;0.15
16433;Southampton;Wolverhampton Wanderers;Shane Long;839;Sub;15;1;0;0;0;0.13;0.0
16433;Southampton;Wolverhampton Wanderers;Moussa Djenepo;7701;Sub;25;1;0;0;0;0.03;0.0
16433;Southampton;Wolverhampton Wanderers;Armando Broja;8384;Sub;25;0;0;0;0;0.0;0.0
16433;Wolverhampton Wanderers;Southampton;Jose Sa;9740;GK;90;0;0;1;1;0.0;0.33
16433;Wolverhampton Wanderers;Southampton;Romain Saiss;3491;DC;90;0;0;0;0;0.0;0.0
16433;Wolverhampton Wanderers;Southampton;Max Kilman;7332;DC;90;0;0;0;0;0.0;0.0
16433;Wolverhampton Wanderers;Southampton;Conor Coady;6851;DC;90;0;0;0;0;0.0;0.0
16433;Wolverhampton Wanderers;Southampton;Nelson Semedo;6163;DMR;88;1;0;0;0;0.08;0.0
16433;Wolverhampton Wanderers;Southampton;Fernando Marcal;5708;DML;90;0;0;0;0;0.0;0.0
16433;Wolverhampton Wanderers;Southampton;Leander Dendoncker;7236;MC;90;1;0;0;0;0.09;0.0
16433;Wolverhampton Wanderers;Southampton;Joao Moutinho;3422;MC;90;0;0;0;0;0.0;0.0
16433;Wolverhampton Wanderers;Southampton;Daniel Podence;8291;FWR;72;0;0;1;0;0.0;0.03
16433;Wolverhampton Wanderers;Southampton;Raul Jimenez;4105;FW;90;2;1;1;0;0.72;0.08
16433;Wolverhampton Wanderers;Southampton;Hee-Chan Hwang;8845;FWL;89;1;0;0;0;0.03;0.0
16433;Wolverhampton Wanderers;Southampton;Ki-Jana Hoever;8351;Sub;2;0;0;0;0;0.0;0.0
16433;Wolverhampton Wanderers;Southampton;Ruben Neves;6853;Sub;1;0;0;0;0;0.0;0.0
16433;Wolverhampton Wanderers;Southampton;Adama Traore;900;Sub;18;0;0;0;0;0.0;0.0
16434;Arsenal;Tottenham;Aaron Ramsdale;5603;GK;90;0;0;0;0;0.0;0.0
16434;Arsenal;Tottenham;Takehiro Tomiyasu;7931;DR;90;1;0;0;0;0.02;0.0
16434;Arsenal;Tottenham;Gabriel;5613;DC;90;1;0;1;0;0.03;0.04
16434;Arsenal;Tottenham;Ben White;7298;DC;90;0;0;0;0;0.0;0.0
16434;Arsenal;Tottenham;Kieran Tierney;8089;DL;90;1;0;0;0;0.03;0.0
16434;Arsenal;Tottenham;Thomas Partey;2328;DMC;90;2;0;1;0;0.04;0.05
16434;Arsenal;Tottenham;Granit Xhaka;204;DMC;84;0;0;0;0;0.0;0.0
16434;Arsenal;Tottenham;Bukayo Saka;7322;AMR;89;2;1;3;1;0.57;0.58
16434;Arsenal;Tottenham;Martin Odegaard;2517;AMC;90;0;0;3;0;0.0;0.08
16434;Arsenal;Tottenham;Emile Smith-Rowe;7230;AML;90;1;1;2;1;0.54;0.15
16434;Arsenal;Tottenham;Pierre-Emerick Aubameyang;318;FW;90;4;1;0;0;0.22;0.0
16434;Arsenal;Tottenham;Albert Sambi Lokonga;9689;Sub;6;0;0;0;0;0.0;0.0
16434;Arsenal;Tottenham;Nuno Tavares;9691;Sub;1;0;0;0;0;0.0;0.0
16434;Arsenal;Tottenham;Ainsley Maitland-Niles;1750;Sub;1;0;0;0;0;0.0;0.0
16434;Tottenham;Arsenal;Hugo Lloris;637;GK;90;0;0;0;0;0.0;0.0
16434;Tottenham;Arsenal;Japhet Tanganga;8222;DR;48;1;0;0;0;0.09;0.0
16434;Tottenham;Arsenal;Davinson Sanchez;6249;DC;90;0;0;0;0;0.0;0.0
16434;Tottenham;Arsenal;Eric Dier;643;DC;90;0;0;1;0;0.0;0.29
16434;Tottenham;Arsenal;Sergio Reguilon;7187;DL;90;0;0;2;1;0.0;0.34
16434;Tottenham;Arsenal;Pierre-Emile Hojbjerg;343;MC;90;0;0;0;0;0.0;0.0
16434;Tottenham;Arsenal;Tanguy NDombele Alvaro;5962;MC;72;0;0;0;0;0.0;0.0
16434;Tottenham;Arsenal;Dele Alli;645;MC;48;0;0;0;0;0.0;0.0
16434;Tottenham;Arsenal;Lucas Moura;3293;FWR;90;2;0;1;0;0.05;0.02
16434;Tottenham;Arsenal;Harry Kane;647;FW;90;5;0;0;0;0.45;0.0
16434;Tottenham;Arsenal;Son Heung-Min;453;FWL;90;2;1;3;0;0.39;0.2
16434;Tottenham;Arsenal;Emerson;7430;Sub;42;0;0;1;0;0.0;0.02
16434;Tottenham;Arsenal;Bryan Gil Salvatierra;7338;Sub;18;0;0;0;0;0.0;0.0
16434;Tottenham;Arsenal;Oliver Skipp;7198;Sub;42;0;0;0;0;0.0;0.0
16415;Everton;Burnley;Jordan Pickford;741;GK;90;0;0;0;0;0.0;0.0
16415;Everton;Burnley;Yerry Mina;6521;DC;90;1;0;0;0;0.02;0.0
16415;Everton;Burnley;Michael Keane;1653;DC;90;1;1;2;0;0.3;0.09
16415;Everton;Burnley;Ben Godfrey;7689;DC;62;1;0;0;0;0.01;0.0
16415;Everton;Burnley;Seamus Coleman;585;DMR;90;0;0;0;0;0.0;0.0
16415;Everton;Burnley;Lucas Digne;1823;DML;90;1;0;4;0;0.06;0.07
16415;Everton;Burnley;Allan;1379;MC;90;0;0;0;0;0.0;0.0
16415;Everton;Burnley;Abdoulaye Doucoure;1726;MC;90;1;0;2;2;0.09;0.54
16415;Everton;Burnley;Andros Townsend;775;FWR;90;2;1;2;1;0.09;0.39
16415;Everton;Burnley;Richarlison;6026;FW;82;1;0;0;0;0.01;0.0
16415;Everton;Burnley;Demarai Gray;762;FWL;89;4;1;0;0;0.63;0.0
16415;Everton;Burnley;Alex Iwobi;500;Sub;1;0;0;0;0;0.0;0.0
16415;Everton;Burnley;Andre Gomes;2383;Sub;28;2;0;1;0;0.59;0.08
16415;Everton;Burnley;Salomon Rondon;813;Sub;8;0;0;0;0;0.0;0.0
16415;Burnley;Everton;Nick Pope;5552;GK;90;0;0;0;0;0.0;0.0
16415;Burnley;Everton;Matthew Lowton;1652;DR;90;0;0;1;0;0.0;0.09
16415;Burnley;Everton;Ben Mee;1654;DC;90;2;1;0;0;1.1;0.0
16415;Burnley;Everton;James Tarkowski;1665;DC;90;0;0;0;0;0.0;0.0
16415;Burnley;Everton;Charlie Taylor;6044;DL;90;0;0;3;0;0.0;0.07
16415;Burnley;Everton;Johann Berg Gudmundsson;1663;MR;77;0;0;1;1;0.0;0.45
16415;Burnley;Everton;Ashley Westwood;669;MC;90;0;0;1;0;0.0;0.65
16415;Burnley;Everton;Josh Brownhill;8323;MC;90;1;0;0;0;0.09;0.0
16415;Burnley;Everton;Dwight McNeil;6756;ML;90;3;0;2;0;0.04;0.44
16415;Burnley;Everton;Chris Wood;4456;FW;87;3;0;0;0;0.54;0.0
16415;Burnley;Everton;Ashley Barnes;4422;FW;77;0;0;1;0;0.0;0.09
16415;Burnley;Everton;Matej Vydra;1017;Sub;13;0;0;0;0;0.0;0.0
16415;Burnley;Everton;Aaron Lennon;593;Sub;13;0;0;0;0;0.0;0.0
16415;Burnley;Everton;Jay Rodriguez;844;Sub;3;2;0;0;0;0.05;0.0
16416;Newcastle United;Leeds;Karl Darlow;780;GK;90;0;0;0;0;0.0;0.0
16416;Newcastle United;Leeds;Javier Manquillo;1719;DR;84;0;0;0;0;0.0;0.0
16416;Newcastle United;Leeds;Ciaran Clark;875;DC;90;0;0;0;0;0.0;0.0
16416;Newcastle United;Leeds;Jamaal Lascelles;766;DC;90;2;0;0;0;0.09;0.0
16416;Newcastle United;Leeds;Isaac Hayden;6062;DC;90;0;0;1;0;0.0;0.01
16416;Newcastle United;Leeds;Matt Ritchie;461;DL;90;1;0;2;0;0.05;0.09
16416;Newcastle United;Leeds;Miguel Almiron;7420;MR;65;2;0;4;0;0.18;0.54
16416;Newcastle United;Leeds;Joe Willock;6630;MC;90;1;0;1;0;0.02;0.04
16416;Newcastle United;Leeds;Sean Longstaff;7078;MC;90;3;0;1;0;0.07;0.05
16416;Newcastle United;Leeds;Joelinton;87;ML;90;2;0;2;1;0.45;0.11
